rho,logF,log2n,n,m,delta,eta,feasible,t,achieved_bits,floor_bits,proof_size_bits,proof_size_kb,mca_bound,list_bound,note
1/4,64.0,20,1048576,1,0.1228812033898305,0.3771187966101695,False,,42.131437946806294,42.131437946806294,,,unique-decoding,interleave-listsize,infeasible: t-independent floor = 42.13 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.122881). No finite t helps.
1/4,64.0,20,1048576,1,0.1354235593220339,0.36457644067796613,False,,42.09584002740334,42.09584002740334,,,unique-decoding,interleave-listsize,infeasible: t-independent floor = 42.10 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.135424). No finite t helps.
1/4,64.0,20,1048576,1,0.1479659152542373,0.3520340847457627,False,,42.05865550338885,42.05865550338885,,,unique-decoding,interleave-listsize,infeasible: t-independent floor = 42.06 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.147966). No finite t helps.
1/4,64.0,20,1048576,1,0.16050827118644068,0.3394917288135593,False,,42.01976265824204,42.01976265824204,,,unique-decoding,interleave-listsize,infeasible: t-independent floor = 42.02 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.160508). No finite t helps.
1/4,64.0,20,1048576,1,0.17305062711864408,0.32694937288135595,False,,41.97902583258616,41.97902583258616,,,unique-decoding,interleave-listsize,infeasible: t-independent floor = 41.98 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.173051). No finite t helps.
1/4,64.0,20,1048576,1,0.18559298305084745,0.3144070169491525,False,,41.93629323396292,41.93629323396292,,,unique-decoding,interleave-listsize,infeasible: t-independent floor = 41.94 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.185593). No finite t helps.
1/4,64.0,20,1048576,1,0.19813533898305086,0.30186466101694914,False,,41.89139430013658,41.89139430013658,,,unique-decoding,interleave-listsize,infeasible: t-independent floor = 41.89 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.198135). No finite t helps.
1/4,64.0,20,1048576,1,0.21067769491525423,0.28932230508474577,False,,41.844136502132535,41.844136502132535,,,unique-decoding,interleave-listsize,infeasible: t-independent floor = 41.84 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.210678). No finite t helps.
1/4,64.0,20,1048576,1,0.2232200508474576,0.2767799491525424,False,,41.794301437877024,41.794301437877024,,,unique-decoding,interleave-listsize,infeasible: t-independent floor = 41.79 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.223220). No finite t helps.
1/4,64.0,20,1048576,1,0.235762406779661,0.264237593220339,False,,41.74164001883928,41.74164001883928,,,unique-decoding,interleave-listsize,infeasible: t-independent floor = 41.74 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.235762). No finite t helps.
1/4,64.0,20,1048576,1,0.24830476271186439,0.2516952372881356,False,,41.68586648473321,41.68586648473321,,,unique-decoding,interleave-listsize,infeasible: t-independent floor = 41.69 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.248305). No finite t helps.
1/4,64.0,20,1048576,1,0.2608471186440678,0.2391528813559322,False,,41.626650886412804,41.626650886412804,,,unique-decoding,interleave-listsize,infeasible: t-independent floor = 41.63 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.260847). No finite t helps.
1/4,64.0,20,1048576,1,0.27338947457627116,0.22661052542372884,False,,41.563609541200194,41.563609541200194,,,unique-decoding,interleave-listsize,infeasible: t-independent floor = 41.56 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.273389). No finite t helps.
1/4,64.0,20,1048576,1,0.2859318305084746,0.2140681694915254,False,,41.49629276698064,41.49629276698064,,,unique-decoding,interleave-listsize,infeasible: t-independent floor = 41.50 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.285932). No finite t helps.
1/4,64.0,20,1048576,1,0.29847418644067797,0.20152581355932203,False,,41.42416890771827,41.42416890771827,,,unique-decoding,interleave-listsize,infeasible: t-independent floor = 41.42 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.298474). No finite t helps.
1/4,64.0,20,1048576,1,0.31101654237288134,0.18898345762711866,False,,41.34660321806908,41.34660321806908,,,unique-decoding,interleave-listsize,infeasible: t-independent floor = 41.35 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.311017). No finite t helps.
1/4,64.0,20,1048576,1,0.3235588983050847,0.17644110169491528,False,,41.262829484733054,41.262829484733054,,,unique-decoding,interleave-listsize,infeasible: t-independent floor = 41.26 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.323559). No finite t helps.
1/4,64.0,20,1048576,1,0.33610125423728815,0.16389874576271185,False,,41.17191116397282,41.17191116397282,,,unique-decoding,interleave-listsize,infeasible: t-independent floor = 41.17 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.336101). No finite t helps.
1/4,64.0,20,1048576,1,0.34864361016949147,0.15135638983050853,False,,41.07268701485317,41.07268701485317,,,unique-decoding,interleave-listsize,infeasible: t-independent floor = 41.07 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.348644). No finite t helps.
1/4,64.0,20,1048576,1,0.3611859661016949,0.1388140338983051,False,,40.96369315778226,40.96369315778226,,,unique-decoding,interleave-listsize,infeasible: t-independent floor = 40.96 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.361186). No finite t helps.
1/4,64.0,20,1048576,1,0.37372832203389833,0.12627167796610167,False,,40.84304811741648,40.84304811741648,,,unique-decoding,interleave-listsize,infeasible: t-independent floor = 40.84 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.373728). No finite t helps.
1/4,64.0,20,1048576,1,0.3862706779661017,0.1137293220338983,False,,28.318139496972076,28.318139496972076,,,bchks-johnson,interleave-listsize,infeasible: t-independent floor = 28.32 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.386271). No finite t helps.
1/4,64.0,20,1048576,1,0.3988130338983051,0.10118696610169492,False,,27.47532563322918,27.47532563322918,,,bchks-johnson,interleave-listsize,infeasible: t-independent floor = 27.48 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.398813). No finite t helps.
1/4,64.0,20,1048576,1,0.41135538983050846,0.08864461016949154,False,,26.52079454340043,26.52079454340043,,,bchks-johnson,interleave-listsize,infeasible: t-independent floor = 26.52 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.411355). No finite t helps.
1/4,64.0,20,1048576,1,0.4238977457627119,0.07610225423728811,False,,25.42036660426951,25.42036660426951,,,bchks-johnson,interleave-listsize,infeasible: t-independent floor = 25.42 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.423898). No finite t helps.
1/4,64.0,20,1048576,1,0.4364401016949152,0.0635598983050848,False,,24.121279587836955,24.121279587836955,,,bchks-johnson,interleave-listsize,infeasible: t-independent floor = 24.12 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.436440). No finite t helps.
1/4,64.0,20,1048576,1,0.44898245762711864,0.051017542372881364,False,,22.53567629172224,22.53567629172224,,,bchks-johnson,interleave-listsize,infeasible: t-independent floor = 22.54 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.448982). No finite t helps.
1/4,64.0,20,1048576,1,0.461524813559322,0.03847518644067799,False,,20.50035747706261,20.50035747706261,,,bchks-johnson,interleave-listsize,infeasible: t-independent floor = 20.50 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.461525). No finite t helps.
1/4,64.0,20,1048576,1,0.47406716949152544,0.025932830508474558,False,,17.654616806698787,17.654616806698787,,,bchks-johnson,interleave-listsize,infeasible: t-independent floor = 17.65 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.474067). No finite t helps.
1/4,64.0,20,1048576,1,0.48660952542372876,0.013390474576271238,False,,12.886754467763321,12.886754467763321,,,bchks-johnson,interleave-listsize,infeasible: t-independent floor = 12.89 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.486610). No finite t helps.
1/4,64.0,20,1048576,1,0.4991518813559322,0.0008481186440678079,False,,-0.0,-0.0,,,bchks-johnson,interleave-listsize,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.499152). No finite t helps.
1/4,64.0,20,1048576,1,0.5116942372881356,,False,,-0.0,-0.0,,,unknown-beyond-johnson,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.511694). No finite t helps.
1/4,64.0,20,1048576,1,0.5242365932203389,,False,,-0.0,-0.0,,,unknown-beyond-johnson,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.524237). No finite t helps.
1/4,64.0,20,1048576,1,0.5367789491525423,,False,,-0.0,-0.0,,,unknown-beyond-johnson,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.536779). No finite t helps.
1/4,64.0,20,1048576,1,0.5493213050847457,,False,,-0.0,-0.0,,,unknown-beyond-johnson,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.549321). No finite t helps.
1/4,64.0,20,1048576,1,0.5618636610169492,,False,,-0.0,-0.0,,,unknown-beyond-johnson,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.561864). No finite t helps.
1/4,64.0,20,1048576,1,0.5744060169491525,,False,,-0.0,-0.0,,,unknown-beyond-johnson,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.574406). No finite t helps.
1/4,64.0,20,1048576,1,0.5869483728813559,,False,,-0.0,-0.0,,,unknown-beyond-johnson,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.586948). No finite t helps.
1/4,64.0,20,1048576,1,0.5994907288135594,,False,,-0.0,-0.0,,,unknown-beyond-johnson,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.599491). No finite t helps.
1/4,64.0,20,1048576,1,0.6120330847457627,,False,,-0.0,-0.0,,,unknown-beyond-johnson,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.612033). No finite t helps.
1/4,64.0,20,1048576,1,0.6245754406779661,,False,,-0.0,-0.0,,,unknown-beyond-johnson,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.624575). No finite t helps.
1/4,64.0,20,1048576,1,0.6371177966101694,,False,,-0.0,-0.0,,,unknown-beyond-johnson,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.637118). No finite t helps.
1/4,64.0,20,1048576,1,0.6496601525423729,,False,,-0.0,-0.0,,,unknown-beyond-johnson,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.649660). No finite t helps.
1/4,64.0,20,1048576,1,0.6622025084745763,,False,,-0.0,-0.0,,,proven-near-capacity-nogo,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.662203). No finite t helps.
1/4,64.0,20,1048576,1,0.6747448644067796,,False,,-0.0,-0.0,,,proven-near-capacity-nogo,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.674745). No finite t helps.
1/4,64.0,20,1048576,1,0.6872872203389829,,False,,-0.0,-0.0,,,proven-near-capacity-nogo,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.687287). No finite t helps.
1/4,64.0,20,1048576,1,0.6998295762711865,,False,,-0.0,-0.0,,,proven-near-capacity-nogo,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.699830). No finite t helps.
1/4,64.0,20,1048576,1,0.7123719322033898,,False,,-0.0,-0.0,,,proven-near-capacity-nogo,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.712372). No finite t helps.
1/4,64.0,20,1048576,1,0.7249142881355931,,False,,-0.0,-0.0,,,proven-near-capacity-nogo,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.724914). No finite t helps.
1/4,64.0,20,1048576,1,0.7374566440677967,,False,,-0.0,-0.0,,,proven-near-capacity-nogo,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.737457). No finite t helps.
1/4,64.0,20,1048576,1,0.749999,,False,,-0.0,-0.0,,,proven-near-capacity-nogo,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.749999). No finite t helps.
1/4,64.0,24,16777216,1,0.01,0.49,False,,38.39554132365305,38.39554132365305,,,unique-decoding,interleave-listsize,infeasible: t-independent floor = 38.40 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.010000). No finite t helps.
1/4,64.0,24,16777216,1,0.02254235593220339,0.4774576440677966,False,,38.370327888810344,38.370327888810344,,,unique-decoding,interleave-listsize,infeasible: t-independent floor = 38.37 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.022542). No finite t helps.
1/4,64.0,24,16777216,1,0.03508471186440678,0.46491528813559324,False,,38.344222532774154,38.344222532774154,,,unique-decoding,interleave-listsize,infeasible: t-independent floor = 38.34 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.035085). No finite t helps.
1/4,64.0,24,16777216,1,0.04762706779661017,0.4523729322033898,False,,38.31717256509565,38.31717256509565,,,unique-decoding,interleave-listsize,infeasible: t-independent floor = 38.32 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.047627). No finite t helps.
1/4,64.0,24,16777216,1,0.06016942372881356,0.43983057627118644,False,,38.289120745622895,38.289120745622895,,,unique-decoding,interleave-listsize,infeasible: t-independent floor = 38.29 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.060169). No finite t helps.
1/4,64.0,24,16777216,1,0.07271177966101694,0.42728822033898306,False,,38.26000475409975,38.26000475409975,,,unique-decoding,interleave-listsize,infeasible: t-independent floor = 38.26 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.072712). No finite t helps.
1/4,64.0,24,16777216,1,0.08525413559322033,0.4147458644067797,False,,38.22975658055658,38.22975658055658,,,unique-decoding,interleave-listsize,infeasible: t-independent floor = 38.23 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.085254). No finite t helps.
1/4,64.0,24,16777216,1,0.09779649152542372,0.4022035084745763,False,,38.19830182188298,38.19830182188298,,,unique-decoding,interleave-listsize,infeasible: t-independent floor = 38.20 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.097796). No finite t helps.
1/4,64.0,24,16777216,1,0.1103388474576271,0.3896611525423729,False,,38.165558866731075,38.165558866731075,,,unique-decoding,interleave-listsize,infeasible: t-independent floor = 38.17 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.110339). No finite t helps.
1/4,64.0,24,16777216,1,0.1228812033898305,0.3771187966101695,False,,38.131437946806294,38.131437946806294,,,unique-decoding,interleave-listsize,infeasible: t-independent floor = 38.13 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.122881). No finite t helps.
1/4,64.0,24,16777216,1,0.1354235593220339,0.36457644067796613,False,,38.09584002740334,38.09584002740334,,,unique-decoding,interleave-listsize,infeasible: t-independent floor = 38.10 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.135424). No finite t helps.
1/4,64.0,24,16777216,1,0.1479659152542373,0.3520340847457627,False,,38.05865550338885,38.05865550338885,,,unique-decoding,interleave-listsize,infeasible: t-independent floor = 38.06 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.147966). No finite t helps.
1/4,64.0,24,16777216,1,0.16050827118644068,0.3394917288135593,False,,38.01976265824204,38.01976265824204,,,unique-decoding,interleave-listsize,infeasible: t-independent floor = 38.02 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.160508). No finite t helps.
